target,fighter_A_stance_Orthodox,fighter_A_stance_Southpaw,fighter_A_stance_Switch,fighter_B_stance_Orthodox,fighter_B_stance_Southpaw,fighter_B_stance_Switch,is_title_fight_True,is_male_fight_True,weight_class_featherweight,weight_class_flyweight,weight_class_heavyweight,weight_class_light_heavyweight,weight_class_lightweight,weight_class_middleweight,weight_class_strawweight,weight_class_welterweight,diff_wins,diff_losses,diff_fight_age,diff_height_inches,diff_reach_inches,diff_knockdowns,diff_significant_strikes_landed,diff_significant_strikes_thrown,diff_total_strikes_landed,diff_total_strikes_thrown,diff_takedowns_landed,diff_takedowns_thrown,diff_head_strikes_landed,diff_head_strikes_thrown,diff_body_strikes_landed,diff_body_strikes_thrown,diff_leg_strikes_landed,diff_leg_strikes_thrown,diff_distance_strikes_landed,diff_distance_strikes_thrown,diff_clinch_strikes_landed,diff_clinch_strikes_thrown,diff_ground_strikes_landed,diff_ground_strikes_thrown,diff_strike_accuracy,diff_sig_strike_accuracy,diff_takedown_accuracy,diff_head_strike_ratio,diff_body_strike_ratio,diff_leg_strike_ratio,diff_fight_duration,diff_win_rate,diff_knockdown_percentage,diff_ko_rate,diff_submission_rate,diff_finish_rate
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10,5,2,-3.0,-1,1,23,33,30,41,0,0,19,29,1,1,3,3,5,3,0,0,18,30,-0.020661172028175134,-0.10208431107307514,-0.1163690476190476,-0.3130976343194519,-0.0035058514522969403,0.08489504306610596,0.7142857142857144,0.051948051948051965,-0.0019351004551939233,-0.29220779220779225,-0.29220779220779225,-0.2532467532467532
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-7,7,6,-2.0,-1,0,-16,6,-5,21,-3,8,-58,-67,14,35,28,38,-6,21,2,1,-12,-16,0.056580429914421415,0.01672404678091116,-0.28619528619528617,-0.2708361011944303,0.08065725808179727,0.05419722028174326,-0.2857142857142856,-0.02857142857142858,-0.0056657223796034,-0.05714285714285716,-0.05714285714285716,-0.05714285714285716
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,-6,-1,-2.0,-3,-1,-6,-14,-7,-15,0,3,-7,-18,0,3,1,1,-2,-10,-4,-4,0,0,-0.1953165361195746,-0.2108713166450435,-0.25411764705882356,0.036061652100011554,-0.05091509371273087,-0.03363970523944923,0.22727272727272707,0.09090909090909094,-0.002972786760256989,-0.18181818181818182,-0.18181818181818182,-0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,2,4,-3.0,-1,1,-2,-26,2,-22,1,2,3,-9,0,-5,-5,-12,-5,-30,2,3,1,1,0.23682539682539683,0.2338232161874334,0.0,0.2219651605879151,-0.030756668481219385,-0.2031845400108873,0.0,0.6666666666666666,0.005988023952095809,0.3333333333333333,0.3333333333333333,0.3333333333333333
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-18,-6,-5,2.0,3,-1,-12,-61,-12,-61,1,4,-8,-55,6,7,-10,-13,-11,-60,-1,-1,0,0,0.23800761421319794,0.17504215851602023,0.5777027027027026,0.046097728162945606,-0.03804347826086957,-0.22897081864473168,-0.46666666666666634,-0.2333333333333334,-0.0016891891891891893,0.2333333333333333,0.2333333333333333,0.4666666666666666
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0.0,-4,0,-23,-58,-105,-143,-4,-7,-22,-56,4,5,-5,-7,-23,-57,2,1,-2,-2,-0.014998094231672865,0.09187963044092023,0.027000650618087152,0.14366803172463843,0.12507775646674615,-0.0011987455290031618,-0.20000000000000018,-0.06666666666666665,-0.0012376237623762376,0.0,0.0,0.033333333333333354
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,14,10,5,-4.0,-4,-1,-8,-12,-8,-12,0,0,-8,-13,-2,-3,2,4,-3,-5,0,0,-5,-7,0.10576385250652354,0.08986489393743813,0.1454545454545454,-0.013737894722703592,-0.05634041181448199,0.0099259915917852,0.2421052631578946,-0.368421052631579,-0.006697022202522465,0.06315789473684208,0.06315789473684208,0.32631578947368417
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-17,-1,3,1.0,-3,-1,-14,-28,-10,-23,0,0,-22,-38,5,7,3,3,-13,-22,0,-1,-1,-5,0.05146137988170246,0.036180499597099125,0.16666666666666666,-0.45700016929067205,0.17724733367191467,0.20712713729473506,0.125,-0.25,-0.019129845945488402,-0.5,-0.5,-0.375
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,-1,6,2.0,1,0,13,-4,-11,-37,-8,-16,5,-9,3,0,5,5,36,19,-5,-3,-18,-20,0.046248706807366036,0.043965884861407234,-0.5714285714285714,-0.2638182137217056,-0.10247411826636253,0.3476925776452009,0.375,0.5,0.020793121600280753,-0.125,-0.125,-0.375
1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-3,-1,-8,2.0,2,-1,-40,-80,-27,-60,0,5,-42,-81,10,9,-8,-8,-27,-68,-9,-11,-4,-1,-0.08435374149659858,-0.1299019607843137,0.375,-0.38492063492063494,0.17724867724867724,-0.005291005291005291,2.0,-1.0,-0.037037037037037035,0.0,0.0,-1.0
0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-9,-7,-4,-2.0,-3,1,-21,-83,-25,-88,-1,-3,-16,-74,-5,-9,0,0,-26,-89,-2,-4,7,10,0.07454545454545458,0.19752046220510355,0.21153846153846156,0.03096774193548385,0.33161290322580644,0.0030107526881720456,0.0,0.5,0.0,0.5,0.5,0.0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-5,0,1,0.0,1,0,-47,14,-47,14,0,1,-29,33,-10,-5,-8,-14,-47,14,0,0,0,0,0.19612376524628183,0.04437203946507551,-0.050000000000000044,-0.4616100845151124,0.00890879640342468,-0.032186263814970306,0.35897435897435903,-0.3076923076923077,0.0019723865877712033,0.23076923076923078,0.23076923076923078,-0.025641025641025605
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,-3,-4.0,-3,0,35,51,10,23,4,6,-9,6,38,45,6,0,4,20,26,26,5,5,0.13291510749137864,0.17766543287893832,0.25,-0.036719883889695215,0.31552975326560234,-0.1725689404934688,2.0,0.6666666666666666,0.0,-1.0,-1.0,-1.0
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,-1,-5,-2.0,2,0,-9,-11,13,18,-1,-4,-6,-5,-1,-5,-2,-1,-9,-13,5,6,-5,-4,-0.22427495713114143,-0.062456022784386056,-1.0,0.42886943717277487,0.12700425392670156,-0.03431773560209424,-1.0,0.0,0.0078125,0.0,0.0,0.5
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,0.0,-4,-2,-10,-22,-7,-19,0,1,-17,-28,6,5,1,1,-8,-15,1,0,-3,-7,-0.47115384615384615,-0.45544554455445546,0.0,-0.7551020408163265,-0.16326530612244897,-0.02040816326530612,-1.0,0.0,0.0,1.0,1.0,0.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,5,-2,6.0,4,0,28,66,11,42,-5,-14,29,66,2,3,-3,-3,20,57,7,6,1,3,-0.022685150863666736,-0.04545778347669677,0.5714285714285714,-0.14478725549505955,-0.076346037507562,0.10869126840088728,-1.0,-0.4,0.013793103448275862,0.4,0.4,0.8
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,3,0.0,-2,0,-22,-40,-25,-43,0,2,-23,-44,-1,0,2,4,-4,-19,-15,-18,-3,-3,0.11725955204216065,0.025423728813559365,0.5,-0.04742503259452413,-0.07284876140808344,-0.21577574967405475,-0.25,-0.25,0.0,-0.75,-0.75,0.0
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,12,14,6,-2.0,0,0,-46,-75,-37,-57,3,1,-30,-51,-4,-13,-12,-11,-35,-49,0,1,-11,-27,-0.07949801948000018,-0.07552893492171886,-0.0761904761904762,0.05066228914298654,-0.03937412732555945,0.01699120721536662,-0.28888888888888875,-0.24444444444444446,0.01001452885014529,-0.15555555555555556,-0.15555555555555556,-0.15555555555555556
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-6,-1,6,-1.0,1,-1,-12,3,-11,3,-1,-3,-12,2,0,-1,0,2,-4,19,2,0,-10,-16,-0.016070256229721802,-0.04253246753246759,0.4047619047619048,-0.1896155228171038,-0.12641034854473587,0.1723679482572763,1.0,-0.16666666666666669,-0.012396694214876033,-0.75,-0.75,-0.875
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,-1,-1,-2.0,1,0,-10,82,-32,61,3,5,-6,71,-25,-18,21,29,-5,83,-8,-6,3,5,0.15814777327935226,0.04803695150115472,0.6666666666666666,-0.1826086956521739,-0.16304347826086957,-0.09202898550724638,-0.75,0.5,0.0,0.25,0.25,0.5
0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,1,8,0.0,-2,0,-23,-6,-11,12,-2,-2,-10,0,-5,-1,-8,-5,-18,1,0,-1,-5,-6,0.051450261598430025,0.03938186813186817,-0.08165612420931567,0.045470819906910154,0.027975783614881372,-0.07842116112792805,-0.5,0.125,-0.0010686890386138505,0.5,0.5,0.625
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,-2,-2.0,-3,-1,-48,-65,-50,-69,0,2,-39,-56,-10,-10,1,1,-24,-35,-5,-7,-19,-23,-0.08991295442908354,-0.04136158828499015,0.375,0.055592702263826566,0.06676855478078136,0.11787181201642945,-0.5,-0.25,0.002770083102493075,0.5,0.5,-0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,8,6,3.0,5,0,-7,-17,-12,-29,-1,-1,-9,-27,-1,8,3,2,-4,-12,-2,-4,-1,-1,-0.026054960718666087,-0.01689945384546515,0.2142857142857143,0.02638581798970785,0.060627702663040295,-0.037842174261842804,-0.4571428571428573,-0.3714285714285714,0.0008805056058856908,-0.22857142857142854,-0.22857142857142854,-0.17142857142857137
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,14,6,6,4.0,2,0,-3,-6,-1,-2,-2,-3,-3,-6,1,1,-1,-1,-2,-4,0,0,-1,-2,0.15613994924574892,0.12063701555437234,-0.10989010989010983,-0.03691180614257539,-0.0060324291093522,-0.09979763825917672,0.33333333333333326,-0.16666666666666669,-0.004521119905735291,0.3333333333333333,0.3333333333333333,0.0
0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-3,3,-4,-3.0,-5,0,-19,-18,-96,-126,-7,-12,-11,-11,-1,0,-7,-7,-1,10,-1,-1,-17,-27,0.019878450240567225,0.06818125510987788,-0.391304347826087,0.07742338961851158,0.19053575151136126,0.05991244527829892,-1.5,-0.5,0.01221596831352929,0.75,0.75,0.75
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,2,3,0.0,-2,0,-6,2,-96,-132,-3,-4,-13,-9,5,8,2,3,-4,4,1,1,-3,-3,-0.0425498567460989,-0.07118329698974862,0.16091954022988503,0.049431442779149404,0.03981639253051429,-0.14158291894147512,-0.5,0.16666666666666669,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-1,-4,-7,2.0,0,0,15,-17,15,-18,0,0,11,-5,-26,-48,30,36,14,-18,1,1,0,0,0.04569680221081729,0.12755905511811017,0.11249999999999999,0.06201881950384941,-0.03031080695751355,0.2754491017964072,0.3333333333333335,0.0,-0.004761904761904762,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-9,-2,2,5.0,6,1,5,12,4,10,0,0,3,9,2,3,0,0,0,6,3,3,2,3,0.12047530224056019,0.10614898825772345,-0.09999999999999998,-0.1553841387856258,0.11751548946716234,0.004429987608426271,-0.1875,-0.08653846153846156,-0.01339529120198265,-0.038461538461538436,-0.038461538461538436,0.06730769230769229
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-7,-7,-8,2.0,5,-1,-12,-37,-13,-38,0,0,-18,-44,-1,-1,7,8,-1,-24,-2,-2,-9,-11,0.020056359087902875,-0.02381562099871959,0.16666666666666663,-0.11061037842136656,-0.002982304990390372,-0.020478494267347075,0.5,0.125,-0.015706806282722512,-0.125,-0.125,-0.25
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-22,-10,-4,1.0,5,0,6,43,9,46,0,-5,0,34,-12,-8,18,17,6,43,0,0,0,0,-0.13694519033328073,-0.015447032180968878,-0.04710144927536236,0.06876870920041839,0.041692213366033126,0.24949958524182203,-0.1923076923076925,0.3846153846153846,0.008583690987124463,0.34615384615384615,0.34615384615384615,0.1923076923076923
1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-10,-6,-6,0.0,2,0,49,13,48,12,0,-3,41,1,7,10,1,2,47,11,2,2,0,0,0.023436711047330527,0.12446011386689354,-0.06934306569343063,0.08392739309628633,0.06705753815864912,0.14869703492963232,0.6400000000000001,-0.3066666666666667,-0.0018281535648994515,-0.12,-0.12,-0.36
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-16,-4,0,1.0,1,-1,-3,11,-9,5,0,0,-20,-13,10,19,7,5,1,21,-4,-9,0,-1,-0.14153747523021337,-0.09269385585175055,-0.7619047619047619,0.3696454191432671,0.026132404181184676,-0.2477966796474687,1.5833333333333335,-0.5,-0.13855298216847714,-0.5,-0.5,-0.5
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-3,-4,-3.0,-1,0,6,4,-5,-3,7,9,5,3,1,1,0,0,2,-4,-2,0,6,8,0.0886133392204479,0.05294606554799286,-0.2592592592592593,0.1727000865664594,-0.1385456834815456,-0.19024946879672622,-0.75,0.0,0.006492484457385693,0.25,0.25,0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-5,-2,-2.0,1,-1,-7,-6,-7,-6,0,0,-6,-5,0,0,-1,-1,-2,0,0,0,-5,-6,0.09836026996244246,0.08513345593717386,0.08333333333333331,0.09367288520382983,-0.11084789260685027,-0.04046984503010562,0.2666666666666666,0.33333333333333337,-0.010430033231336166,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-6,-9,-3,2.0,1,2,11,33,11,33,0,0,12,32,0,3,-1,-2,6,24,3,6,2,3,0.02579677411995529,0.04417228005715451,0.125,0.12053239846697761,-0.013054457945868875,-0.04301969755488874,0.3999999999999999,0.20000000000000007,-0.004545589589708548,-0.3,-0.3,-0.19999999999999996
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,1,-1.0,-3,0,18,19,-1,0,-1,-2,7,8,9,9,2,2,6,7,12,12,0,0,-0.028136293236964427,0.008264462809917328,-0.3333333333333333,-0.16285714285714287,0.1411904761904762,0.09952380952380953,1.6666666666666665,-0.6666666666666667,0.011428571428571429,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-15,-11,7,-1.0,-1,0,-2,0,3,5,2,3,-6,-7,1,2,3,5,3,5,0,0,-5,-5,-0.03851453768774982,-0.05388471177944859,0.4444444444444444,-0.31868131868131866,0.0695970695970696,0.19413919413919414,-0.5,0.5,0.0,1.0,1.0,1.0
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,3,-12,1.0,0,0,12,33,15,36,1,2,10,34,1,3,1,-4,9,29,0,1,3,3,0.2995259481037924,0.2902979373567609,0.03030303030303033,-0.07773722627737228,-0.023503649635036497,-0.10080291970802921,0.5,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,5,-8,3.0,-1,1,-7,1,-13,-6,-1,0,-9,4,-3,-7,5,4,5,17,-9,-12,-3,-4,-0.24238404088050308,-0.11695906432748543,-0.17575757575757575,0.3386100386100386,0.06123552123552123,-0.026023166023166025,1.0,0.0,0.0,-0.5,-0.5,-0.5
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-14,-3,-5,2.0,2,1,4,-24,4,-24,0,-2,0,-26,6,4,-2,-2,0,-31,0,1,4,6,0.2167394640538307,0.2120342445763207,-0.3958333333333333,-0.3868312757201646,0.29835390946502055,0.08641975308641975,-1.6666666666666665,0.0,0.033950617283950615,0.19999999999999996,0.19999999999999996,0.5333333333333333
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9,-5,6,-1.0,4,0,2,-21,19,3,1,5,12,-3,-8,-16,-2,-2,-2,-26,-1,-3,5,8,0.6013937282229964,0.424,0.5833333333333334,0.2391304347826087,0.05652173913043478,-0.9565217391304348,1.2000000000000002,0.6,0.0,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,4,-1,2.0,2,0,6,-1,19,15,2,9,-9,-32,10,24,5,7,23,30,-17,-31,0,0,0.03019786910197869,0.031401406880334104,0.34782608695652173,0.18634726617919894,0.05789588562697805,-0.23000109134562916,-0.3333333333333335,0.33333333333333337,0.00267379679144385,0.16666666666666666,0.16666666666666666,0.16666666666666666
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,3,2,5.0,6,1,24,35,24,35,0,-2,22,27,-1,5,3,3,23,32,0,2,1,1,-0.06257771179363458,-0.08130444494080857,-0.8333333333333334,-0.0245134269524514,-0.051244148805124415,0.044469081054446906,1.5,-0.25,0.0,-1.0,-1.0,-1.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-3,-1,5,-4.0,-4,-1,-8,0,-8,0,0,0,-3,4,-6,-5,1,1,-5,3,-2,-2,-1,-1,0.04307692307692307,-0.04059590316573558,0.5,0.2569444444444445,0.059027777777777776,-0.6458333333333333,1.6666666666666665,0.8333333333333334,0.013888888888888888,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667
0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,10,4,-6,1.0,4,0,-22,0,-31,-10,3,1,-7,14,-24,-26,9,12,4,25,-5,-4,-21,-21,-0.10031512605042014,-0.21630094043887144,0.3076923076923077,-0.11302759740259738,-0.10430194805194805,-0.2059659090909091,0.0,0.0,-0.018262987012987012,-1.0,-1.0,-0.5
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4,-1.0,-1,0,-8,-12,-15,-17,2,8,-3,-2,-4,-9,-1,-1,-7,-15,2,1,-3,2,0.1806451612903226,0.09692127121704586,0.14285714285714285,-0.06148867313915857,-0.10161812297734626,-0.06957928802588996,0.0,0.33333333333333337,-0.008333333333333333,0.6666666666666667,0.6666666666666667,0.0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-5,1,2,0.0,3,0,-71,-121,-87,-141,-2,-3,-56,-111,-6,-2,-9,-8,-39,-65,-22,-40,-10,-16,-0.16852050979216976,-0.1381919285533743,-0.1875,-0.14583920353151125,0.09706959706959709,0.16020944867098713,0.7999999999999998,-0.20000000000000007,-0.004977928054851132,-0.2,-0.2,-0.39999999999999997
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9,6,10,-2.0,-6,0,-5,-5,-5,-5,-1,-1,-5,-4,0,-1,0,0,-1,-1,0,0,-4,-4,0.2610142118863049,0.3000788643533123,0.02941176470588236,-0.19237451737451738,0.28861003861003864,-0.02113899613899614,-1.375,0.375,0.0035714285714285713,0.5,0.5,0.75
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,1,-1,3.0,3,0,-5,-5,9,18,-4,-7,3,4,-2,-3,-6,-6,-1,2,-1,-1,-3,-6,-0.20757896137079768,-0.1784928770329714,-0.09077269317329334,0.14752870259063744,-0.024251293576543154,0.03452150734333351,-0.23809523809523814,-0.261904761904762,-0.002770083102493075,0.0,0.0,-0.09523809523809523
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,10,-10,7.0,5,1,-30,-19,-30,-19,-1,-1,1,12,-1,2,-30,-33,-25,-7,-4,-11,-1,-1,-0.03076802630548814,0.06915219611848822,0.0,0.1554694229112834,0.10559862187769166,0.02532299741602067,-0.06666666666666643,0.4666666666666666,-0.0033591731266149876,-0.06666666666666671,-0.06666666666666671,0.2666666666666666
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,3,-2.0,1,0,-33,-29,-17,-15,-1,-3,-27,-19,2,-1,-8,-9,-4,14,5,3,-34,-46,-0.05196756386953105,-0.2204995693367786,-0.2,-0.33018867924528306,-0.06389365351629503,-0.016437964551172107,1.0357142857142858,-0.2142857142857143,-0.007575757575757576,-0.3214285714285714,-0.3214285714285714,-0.5
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10,3,0,-1.0,0,1,7,3,11,5,1,1,16,17,-1,-4,-8,-10,1,-6,4,7,2,2,-0.06536342313083787,-0.014444022431242876,-0.041304347826086996,0.04300018428650404,0.12688125806253453,0.02537010872903739,0.0,0.0,-0.004484304932735426,-0.4,-0.4,0.19999999999999996
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,-4,3,-7.0,-3,1,-2,13,7,23,4,6,2,17,-4,-4,0,0,-4,-2,-4,1,6,14,0.3461711711711712,0.18872549019607843,0.2631578947368421,-0.2869249394673124,-0.14285714285714285,-0.15496368038740918,1.0,0.5,0.00847457627118644,0.0,0.0,-0.5
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,6,-2,-5,0.0,4,1,3,21,3,21,0,0,-2,12,1,3,4,6,2,19,0,0,1,2,0.17506459948320408,0.08705147031138222,0.10416666666666669,-0.2921983031254772,-0.02400633965117377,0.012810166706653005,0.2857142857142856,0.1428571428571429,-0.001933884417689953,-0.14285714285714285,-0.14285714285714285,-0.42857142857142855
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,-5,-5,1.0,-2,0,18,46,34,64,1,2,25,53,-3,-3,-4,-4,-4,9,15,27,7,10,0.04934041926724564,-0.07177993527508092,0.0639097744360902,-0.13452116506466816,-0.032920550561564496,-0.18899603479416224,0.7250000000000001,0.25,-0.007748759575660695,-0.475,-0.475,-0.35
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,10,5,-1.0,2,0,-58,-142,-59,-141,0,-1,-17,-97,-8,-12,-33,-33,-49,-128,-2,-1,-7,-13,0.027576489533011284,0.06906449326718639,0.3611111111111111,0.14998496014438256,0.04707474808241843,-0.028274928560685808,-0.5,-0.5,0.0004887953075650474,-0.25,-0.25,0.25
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-4,4,-5,1.0,-3,0,-28,-38,-47,-64,-5,-11,-31,-41,1,1,2,2,6,6,-13,-19,-21,-25,-0.019262581660653866,0.037797134118204345,-0.043333333333333335,0.0032687618894515214,0.07365431503362538,0.08202716823406478,-0.22564102564102573,-0.15897435897435896,-0.004581625271280443,-0.020512820512820523,-0.020512820512820523,0.015384615384615385
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8,4,3,1.0,1,0,-8,-26,10,-6,4,14,-9,-28,-1,0,2,2,-8,-22,0,-4,0,0,-0.2074663995864564,-0.12156862745098035,-0.3055555555555556,0.0646097758574129,0.08441803942749121,0.10900621118012421,-0.3999999999999999,0.09999999999999998,-0.014285714285714285,-0.3,-0.3,-0.3
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-7,3,-6,1.0,1,0,44,8,40,1,-2,-11,39,10,8,3,-3,-5,19,-8,6,6,19,10,-0.21467999350598932,-0.10968671679197994,0.3631578947368421,0.11128412537917093,0.08158746208291201,0.1338119312436805,0.1499999999999999,0.19999999999999996,0.010434782608695653,0.4,0.4,0.44999999999999996
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,-3,-1.0,-7,0,39,54,61,79,5,10,23,35,2,6,14,13,14,20,0,0,25,34,0.013554121257009832,-0.006757259992010434,0.1050228310502283,0.024040404040404084,-0.1519191919191919,0.022828282828282823,0.7857142857142858,0.22857142857142865,-0.0007070707070707073,-0.22857142857142854,-0.22857142857142854,-0.0714285714285714
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15,4,4,0.0,1,1,12,20,16,24,0,-2,9,13,1,4,2,3,11,18,1,2,0,0,-0.048565423976608235,0.032939832444782935,0.047619047619047616,0.1741935483870968,0.1267588325652842,0.021075268817204305,0.0,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5,1,-3,0.0,-2,0,23,-26,25,-24,-1,-5,27,-18,-6,-10,2,2,20,-28,3,2,0,0,-0.0039036465771684625,0.0650905669254293,-0.43333333333333335,0.27840909090909094,-0.017613636363636373,-0.0022727272727272735,-0.41666666666666674,-0.08333333333333337,0.01193181818181818,0.6666666666666666,0.6666666666666666,0.16666666666666663
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-3,0,0,-2.0,0,0,10,1,-1,-11,1,2,10,10,7,5,-7,-14,7,-3,3,4,0,0,0.08407684793226966,0.08314194451044055,0.3,0.08986830633689713,-0.05041182948653236,-0.0547136695269123,-1.4107142857142858,0.2321428571428571,0.017316340109209377,0.1607142857142857,0.1607142857142857,0.5892857142857143
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-4,0,-1,1.0,4,0,-27,-42,-32,-47,-1,-1,-14,-27,-10,-11,-3,-4,-19,-31,0,0,-8,-11,-0.1341197029270424,-0.06210201086242639,-0.6363636363636364,-0.02022946859903385,0.019927536231884035,0.27264492753623193,0.3333333333333335,0.0,0.004227053140096618,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-3,0,5,1.0,-2,0,-21,-21,-38,-40,1,1,-14,-18,-2,1,-5,-4,2,4,0,-1,-23,-24,-0.1063829787234043,-0.011156186612576058,0.4,0.09340659340659338,0.027472527472527458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-12,-7,0,-2.0,-6,0,9,-1,-35,-56,-5,-6,-2,-9,-1,-4,12,12,17,9,-7,-11,-1,1,-0.05739994441356311,0.04318628057733798,-0.1576923076923077,0.25549658674658676,-0.0013028638028638045,0.0848505661005661,-0.45502645502645533,0.15343915343915338,0.00501998001998002,0.026455026455026454,0.026455026455026454,-0.015873015873015872
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-13,2,4,-1.0,0,-1,-14,-31,-27,-45,0,0,-19,-36,2,2,3,3,1,-5,0,0,-15,-26,0.2000035020749794,0.2405503767079556,0.5674603174603174,-0.006661442006269613,0.09772727272727273,0.010579937304075235,-0.7999999999999998,-0.2666666666666666,-0.0002351097178683384,0.2,0.2,0.6
1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0,-10,2.0,0,1,18,19,23,26,2,6,6,5,2,4,10,10,14,14,1,1,3,4,0.14210526315789473,0.07326273030610764,-0.39837398373983735,-0.3715305956825191,0.09531731861710763,-0.07697614023697452,0.5,-0.33333333333333337,0.0,0.08333333333333331,0.08333333333333331,0.41666666666666663
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-2,3,7,-2.0,-2,-1,-5,-4,-5,-4,0,0,-10,-12,2,5,3,3,-3,-2,0,0,-2,-2,-0.0977314357556836,0.03861314384699688,0.08333333333333331,0.26991301381545285,-0.009721985331741428,0.12203650008528058,1.0,-0.09999999999999998,0.0,0.0,0.0,-0.3
